sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
defect_001835,001835.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001835.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001835.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001835.json,defect,True,train,14,,332
defect_001842,001842.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001842.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001842.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001842.json,defect,True,train,14,,339
defect_001859,001859.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001859.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001859.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001859.json,defect,True,train,14,,356
defect_001863,001863.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001863.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001863.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001863.json,defect,True,train,14,,360
defect_001866,001866.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001866.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001866.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001866.json,defect,True,train,14,,363
defect_001872,001872.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001872.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001872.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001872.json,defect,True,train,14,,369
defect_002027,002027.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002027.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\002027.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002027.json,defect,True,train,15,,324
defect_002262,002262.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002262.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\002262.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002262.json,defect,True,train,16,,264
defect_002274,002274.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002274.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\002274.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002274.json,defect,True,train,16,,276
defect_002294,002294.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002294.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\002294.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002294.json,defect,True,train,16,,296
defect_002734,002734.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002734.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\002734.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002734.json,defect,True,train,18,,261
defect_002952,002952.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002952.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\002952.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\002952.json,defect,True,train,19,,239
defect_003652,003652.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003652.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\003652.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003652.json,defect,True,train,22,,286
defect_003664,003664.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003664.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\003664.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003664.json,defect,True,train,22,,298
defect_003674,003674.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003674.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\003674.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003674.json,defect,True,train,22,,308
defect_003690,003690.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003690.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\003690.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\003690.json,defect,True,train,22,,324
defect_004129,004129.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004129.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\004129.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004129.json,defect,True,train,25,,263
defect_004174,004174.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004174.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\004174.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004174.json,defect,True,train,25,,362
defect_004833,004833.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004833.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\004833.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004833.json,defect,True,train,28,,220
defect_004841,004841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\004841.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\004841.json,defect,True,train,28,,228
defect_005060,005060.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005060.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005060.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005060.json,defect,True,train,29,,306
defect_005077,005077.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005077.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005077.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005077.json,defect,True,train,29,,323
defect_005100,005100.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005100.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005100.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005100.json,defect,True,train,29,,346
defect_005367,005367.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005367.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005367.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005367.json,defect,True,train,30,,315
defect_005408,005408.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005408.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005408.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005408.json,defect,True,train,30,,410
defect_005416,005416.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005416.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005416.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005416.json,defect,True,train,30,,450
defect_005606,005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005606.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005606.json,defect,True,train,31,,237
defect_005638,005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005638.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005638.json,defect,True,train,31,,317
defect_005662,005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005662.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005662.json,defect,True,train,31,,341
defect_005668,005668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005668.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005668.json,defect,True,train,31,,347
defect_005841,005841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005841.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005841.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005841.json,defect,True,train,32,,236
defect_005904,005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005904.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005904.json,defect,True,train,32,,347
defect_005921,005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005921.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005921.json,defect,True,train,32,,364
defect_005934,005934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\005934.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\005934.json,defect,True,train,32,,424
defect_006522,006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006522.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006522.json,defect,True,train,35,,217
defect_006547,006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006547.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006547.json,defect,True,train,35,,297
defect_006571,006571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006571.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006571.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006571.json,defect,True,train,35,,322
defect_006585,006585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\006585.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\006585.json,defect,True,train,35,,389
