fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
2,phone154.png,defect,True,True,0.8358778626737224,0.7180327871163665,0.74,8,0,0
2,phone164.png,defect,True,True,0.8409090912706612,0.7254901971549405,0.74,8,0,0
2,phone213.png,defect,True,True,0.8461538465236687,0.7333333344444445,0.74,8,0,0
2,phone273.png,defect,True,True,0.7954545460356405,0.6603773600925597,0.74,8,0,0
2,phone325.png,defect,True,True,0.7068004462577475,0.5465517249197384,0.74,8,0,0
2,phone339.png,defect,True,True,0.8747920133371897,0.7774491682892979,0.74,8,0,0
2,phone594.png,defect,True,True,0.9160671463836125,0.8451327437054585,0.74,8,0,0
2,phone648.png,defect,True,True,0.8292406498244729,0.7082929978353363,0.74,8,0,0
2,phone668.png,defect,True,True,0.8691026827314747,0.7685071575588929,0.74,8,0,0
2,phone676.png,defect,True,True,0.8372881358690032,0.7201166188917882,0.74,8,0,0
2,phone686.png,defect,True,True,0.7864823349787597,0.6481012661197457,0.74,8,0,0
2,phone754.png,defect,True,True,0.9197411003366115,0.8514080288042516,0.74,8,0,0
2,phone760.png,defect,True,True,0.3762376299382413,0.2317073264425936,0.74,8,0,0
2,phone780.png,defect,True,True,0.8386243388377985,0.7220956726148162,0.74,8,0,0
2,phone871.png,defect,True,True,0.8867562381125179,0.7965517244887039,0.74,8,0,0
2,camera005.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,camera022.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,camera034.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,camera043.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,camera045.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,camera108.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,camera132.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone056.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone068.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone136.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone160.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone247.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone269.png,normal,False,False,0.0,0.0,0.74,8,0,0
2,phone293.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,camera010.png,defect,True,True,0.5068411662660076,0.339442231602038,0.74,8,0,0
3,camera021.png,defect,True,True,0.7146381084342315,0.555982025879425,0.74,8,0,0
3,camera042.png,defect,True,True,0.6006191952230787,0.4292035401838157,0.74,8,0,0
3,camera060.png,defect,True,True,0.8573425595895403,0.7503058478203122,0.74,8,0,0
3,camera082.png,defect,True,True,0.8913607712301669,0.8040133779357853,0.74,8,0,0
3,camera088.png,defect,True,True,0.756686799017108,0.6086051354584994,0.74,8,0,0
3,camera099.png,defect,True,True,0.8810741688007703,0.7874285714375692,0.74,8,0,0
3,camera112.png,defect,True,True,0.8429954260268591,0.7286016365055988,0.74,8,0,0
3,camera148.png,defect,True,True,0.6580066132125633,0.49032030992948955,0.74,8,0,0
3,camera152.png,defect,True,True,0.8708093994823043,0.7711801701953891,0.74,8,0,0
3,camera153.png,defect,True,True,0.6147278550615113,0.4437596306288446,0.74,8,0,0
3,camera169.png,defect,True,True,0.5601825444608199,0.38906497671230983,0.74,8,0,0
3,camera170.png,defect,True,True,0.8531573873266703,0.7439184574295215,0.74,8,0,0
3,camera173.png,defect,True,True,0.7970845080177033,0.6626271864832155,0.74,8,0,0
3,camera176.png,defect,True,True,0.7867549670286391,0.6484716161042886,0.74,8,0,0
3,camera181.png,defect,True,True,0.8783981597721456,0.7831639787654364,0.74,8,0,0
3,camera207.png,defect,True,True,0.8409030895272708,0.7254812621340151,0.74,8,0,0
3,camera216.png,defect,True,True,0.7523709168197126,0.6030405407081755,0.74,8,0,0
3,camera218.png,defect,True,True,0.8332047821217504,0.7140968435441916,0.74,8,0,0
3,camera219.png,defect,True,True,0.612377850373302,0.44131455442776635,0.74,8,0,0
3,camera228.png,defect,True,True,0.8250720802628433,0.7022320828491171,0.74,8,0,0
3,camera229.png,defect,True,True,0.7998184294598686,0.6664145235754863,0.74,8,0,0
3,camera243.png,defect,True,True,0.8940555751004553,0.8084091342911768,0.74,8,0,0
3,camera245.png,defect,True,True,0.7836676218539872,0.6442873971470628,0.74,8,0,0
3,camera249.png,defect,True,True,0.9056946573607169,0.827643457525408,0.74,8,0,0
3,camera255.png,defect,True,True,0.8565520410617636,0.7490957803417152,0.74,8,0,0
3,camera257.png,defect,True,True,0.6405622491764246,0.47119645533885046,0.74,8,0,0
3,camera266.png,defect,True,True,0.7260282344480824,0.5698935047903777,0.74,8,0,0
3,camera272.png,defect,True,True,0.8197936968284549,0.6946189785971791,0.74,8,0,0
3,camera282.png,defect,True,True,0.7372822300566961,0.5838852099426682,0.74,8,0,0
3,camera292.png,defect,True,True,0.5571955723642107,0.3861892590969447,0.74,8,0,0
3,phone126.png,defect,True,True,0.4842105290304709,0.31944444917052467,0.74,8,0,0
3,phone184.png,defect,True,True,0.5806906273007538,0.40913604786192126,0.74,8,0,0
3,phone285.png,defect,True,True,0.7613019893659113,0.6145985407086153,0.74,8,0,0
3,phone315.png,defect,True,True,0.7862068972889418,0.6477272747288223,0.74,8,0,0
3,phone347.png,defect,True,True,4.2900042881638764e-10,4.2900042881638764e-10,0.74,8,0,0
3,phone391.png,defect,True,True,0.4088176358629082,0.2569269530769182,0.74,8,0,0
3,phone454.png,defect,True,True,0.7289014617025453,0.5734421368149538,0.74,8,0,0
3,phone464.png,defect,True,True,0.7656675750116936,0.6203090509821694,0.74,8,0,0
3,phone470.png,defect,True,True,0.8244654401668496,0.7013536381545231,0.74,8,0,0
3,phone498.png,defect,True,True,0.7729257643574049,0.629893238873199,0.74,8,0,0
3,phone508.png,defect,True,True,0.6193293893109874,0.4485714301469388,0.74,8,0,0
3,phone524.png,defect,True,True,0.3113964698051421,0.1844106479383828,0.74,8,0,0
3,phone552.png,defect,True,True,2.6109660506241095e-09,2.6109660506241095e-09,0.74,8,0,0
3,phone554.png,defect,True,True,0.8343558284241033,0.7157894742825485,0.74,8,0,0
3,phone556.png,defect,True,True,0.8273296789519059,0.7055091820191137,0.74,8,0,0
3,phone656.png,defect,True,True,0.7417840378617558,0.5895522395717309,0.74,8,0,0
3,phone666.png,defect,True,True,0.6944444452932099,0.5319148956088727,0.74,8,0,0
3,phone790.png,defect,True,True,0.7850000005375,0.6460905364358414,0.74,8,0,0
3,phone827.png,defect,True,True,0.5508982049374305,0.3801652918174988,0.74,8,0,0
3,phone859.png,defect,True,True,0.339622647739409,0.20454546358471065,0.74,8,0,0
3,phone991.png,defect,True,True,0.8111782478767536,0.6823379927797484,0.74,8,0,0
3,camera001.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,camera006.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,camera046.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,camera051.png,normal,False,True,0.0,0.0,0.74,8,71,71
3,camera062.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,camera066.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,camera077.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone002.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone100.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone189.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone209.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone219.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone239.png,normal,False,False,0.0,0.0,0.74,8,0,0
3,phone281.png,normal,False,False,0.0,0.0,0.74,8,0,0
