threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.12,32,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.12,48,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.14,0,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.14,8,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.14,16,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.14,24,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.14,32,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.14,48,0.01718730699760421,0.008809669822473215,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008809669820053318,1.0,0.017187306995224725,0.006884593822337963,1.0,0.013675040545019463,0.870835629635402,1.0,1.0,1.0,0.0,-1.7828126930023958
0.16,0,0.017190034519844546,0.00881113200330541,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008811132000885395,1.0,0.01719003451746496,0.006884865190315435,1.0,0.013675575884267757,0.870835629635402,1.0,1.0,1.0,3.479495178603466e-05,-1.7828099654801555
0.16,8,0.017190034519844546,0.00881113200330541,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008811132000885395,1.0,0.01719003451746496,0.006884865190315435,1.0,0.013675575884267757,0.870835629635402,1.0,1.0,1.0,3.479495178603466e-05,-1.7828099654801555
0.16,16,0.017190034519844546,0.00881113200330541,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008811132000885395,1.0,0.01719003451746496,0.006884865190315435,1.0,0.013675575884267757,0.870835629635402,1.0,1.0,1.0,3.479495178603466e-05,-1.7828099654801555
0.16,24,0.017190034519844546,0.00881113200330541,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008811132000885395,1.0,0.01719003451746496,0.006884865190315435,1.0,0.013675575884267757,0.870835629635402,1.0,1.0,1.0,3.479495178603466e-05,-1.7828099654801555
0.16,32,0.017190034519844546,0.00881113200330541,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008811132000885395,1.0,0.01719003451746496,0.006884865190315435,1.0,0.013675575884267757,0.870835629635402,1.0,1.0,1.0,3.479495178603466e-05,-1.7828099654801555
0.16,48,0.017190034519844546,0.00881113200330541,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008811132000885395,1.0,0.01719003451746496,0.006884865190315435,1.0,0.013675575884267757,0.870835629635402,1.0,1.0,1.0,3.479495178603466e-05,-1.7828099654801555
0.18,0,0.01908959104123136,0.009833405439437719,1.0,1.0,59,59,24161755.0,409521.27118644066,409600.0,409600.0,409518.77966101695,409600.0,409600.0,409600.0,0.009833489995087832,0.9999494716618696,0.01908959103877333,0.007052106876961299,0.9997937957474642,0.01400542562502531,0.870835629635402,1.0,0.7201771707968516,0.740831690660031,0.0007753751931747387,-1.7809104089587686
0.18,8,0.019093601160981258,0.009835586343699661,1.0,1.0,59,59,24161753.0,409521.23728813557,409600.0,409600.0,409518.77966101695,409600.0,409600.0,409600.0,0.009835670923344197,0.9999494716618696,0.019093601158523068,0.007052385005834803,0.9997937957474642,0.014005974117676519,0.870835629635402,1.0,0.7449578248527828,0.7713261034761316,0.0007781673314195954,-1.7809063988390188
0.18,16,0.019098361642504925,0.009838176128915509,1.0,1.0,59,59,24161730.0,409520.8474576271,409600.0,409600.0,409518.77966101695,409600.0,409600.0,409600.0,0.00983826073516362,0.9999494716618696,0.01909836164004655,0.0070527154308020305,0.9997937957474642,0.014006625742063718,0.870835629635402,1.0,0.7666381200985507,0.7923349346421003,0.0007812763339209073,-1.7809016383574952
0.18,24,0.019102650582333538,0.009840515996647068,1.0,1.0,59,59,24161730.0,409520.8474576271,409600.0,409600.0,409518.77966101695,409600.0,409600.0,409600.0,0.009840600624219783,0.9999494716618696,0.019102650579874994,0.0070529975939307215,0.9997937957474642,0.014007182189917823,0.870835629635402,1.0,0.7804630275330305,0.8060068948461477,0.0007840122229030834,-1.7808973494176665
0.18,32,0.019107091566549664,0.009842939887573612,1.0,1.0,59,59,24161730.0,409520.8474576271,409600.0,409600.0,409518.77966101695,409600.0,409600.0,409600.0,0.009843024557015521,0.9999494716618696,0.019107091564090954,0.007053283570150611,0.9997937957474642,0.01400774615716906,0.870835629635402,1.0,0.7884665320963841,0.8151492750501899,0.0007866234758991608,-1.7808929084334504
0.18,48,0.019113501176051012,0.009846427716281062,1.0,1.0,59,59,24161730.0,409520.8474576271,409600.0,409600.0,409518.77966101695,409600.0,409600.0,409600.0,0.009846512437207012,0.9999494716618696,0.019113501173592038,0.007053740618227714,0.9997937957474642,0.01400864749070514,0.870835629635402,1.0,0.8084070850523151,0.8352710314311083,0.0007902879258564647,-1.780886498823949
0.2,0,0.03083843742689477,0.01649129082045745,1.0,1.0,59,59,23881875.0,404777.5423728814,409586.0,409600.0,404676.33898305084,409586.0,409600.0,409600.0,0.016498789995772718,0.9991787323727547,0.030838437423960724,0.007724204110363108,0.9969069362119622,0.015329631633491606,0.870835629635402,1.0,0.5308155715564066,0.559196900514707,0.0032974111358458117,-1.7691615625731052
0.2,8,0.030850789004031917,0.016498552382087056,1.0,1.0,59,59,23881731.0,404775.10169491527,409586.0,409600.0,404676.33898305084,409586.0,409600.0,409600.0,0.01650606934189535,0.9991784345073477,0.030850789001097407,0.007724672746723569,0.9969056228090798,0.015330554393262445,0.870835629635402,1.0,0.5777223499282748,0.6104050207312139,0.003317062777316088,-1.7691492109959681
0.2,16,0.03086685864701007,0.016508115767241534,1.0,1.0,59,59,23881532.0,404771.72881355934,409586.0,409600.0,404676.33898305084,409586.0,409600.0,409600.0,0.01651564646562463,0.9991784345073477,0.03086685864407498,0.007725245340469203,0.9969056228090798,0.015331682036962802,0.870835629635402,1.0,0.5997566535359695,0.6370349288644402,0.003343113132337712,-1.76913314135299
0.2,24,0.030879416436649956,0.01651551521736248,1.0,1.0,59,59,23881105.0,404764.4915254237,409586.0,409600.0,404676.33898305084,409586.0,409600.0,409600.0,0.016523059045369548,0.9991773844327922,0.03087941643371438,0.007725740143640859,0.9969016826004327,0.015332656015883605,0.870835629635402,1.0,0.6178042166449638,0.6583826765675396,0.0033563490984033907,-1.7691205835633501
0.2,32,0.03089037266733348,0.016522071170473666,1.0,1.0,59,59,23880974.0,404762.27118644066,409586.0,409600.0,404676.33898305084,409586.0,409600.0,409600.0,0.016529627367070775,0.9991773844327922,0.03089037266439753,0.007726133269004365,0.9969016826004327,0.015333430220026124,0.870835629635402,1.0,0.6270221812373296,0.670567988212292,0.003373089758173303,-1.7691096273326665
0.2,48,0.0309115937708261,0.016534704532376602,1.0,1.0,59,59,23880707.0,404757.74576271186,409586.0,409600.0,404676.33898305084,409586.0,409600.0,409600.0,0.016542276397131895,0.9991773844327922,0.030911593767889378,0.007726939776989471,0.9969016826004327,0.01533501852018532,0.870835629635402,1.0,0.6529916548724409,0.6980085297942848,0.003397637643273387,-1.7690884062291738
0.22,0,0.06724148136530893,0.04020250622943168,1.0,1.0,59,59,21518843.0,364726.1525423729,397207.0,409511.0,361641.9830508475,397192.0,409511.0,409552.0,0.040352581554772254,0.9969667114109059,0.06724148136084022,0.009538011492918002,0.9895912821570279,0.01889391709860554,0.870835629635402,1.0,0.30622057759253973,0.3442742462859245,0.008376672167790644,-1.7327585186346912
0.22,8,0.06728704949538472,0.040235406945636445,1.0,1.0,59,59,21516509.0,364686.593220339,397204.0,409511.0,361641.9830508475,397192.0,409511.0,409552.0,0.04038572418952822,0.9969667114109059,0.06728704949091416,0.009539897370286094,0.9895912821570279,0.018897617177304375,0.870835629635402,1.0,0.35844893316250925,0.4021944439473341,0.008416949130789197,-1.7327129505046153
0.22,16,0.06734730213894471,0.04027969518250632,1.0,1.0,59,59,21513378.0,364633.5254237288,397192.0,409511.0,361641.9830508475,397192.0,409511.0,409552.0,0.04043037004242076,0.9969667114109059,0.06734730213447176,0.00954243075900456,0.9895912821570279,0.018902587646928065,0.870835629635402,1.0,0.390295147254736,0.4382081254130109,0.008481471790982692,-1.7326526978610552
0.22,24,0.06740109635766516,0.04031871449663491,1.0,1.0,59,59,21510651.0,364587.30508474575,397192.0,409511.0,361641.9830508475,397192.0,409511.0,409552.0,0.04046966164448398,0.9969667114109059,0.06740109635319003,0.0095446815866627,0.9895912821570279,0.018907003714960135,0.870835629635402,1.0,0.41190690188314966,0.46101321651038407,0.008531817563741597,-1.7325989036423348
0.22,32,0.06744953472475954,0.04035369478358038,1.0,1.0,59,59,21508014.0,364542.6101694915,397192.0,409511.0,361641.9830508475,397192.0,409511.0,409552.0,0.040504846449885556,0.9969667114109059,0.06744953472028248,0.00954671295713861,0.9895912821570279,0.018910989196363026,0.870835629635402,1.0,0.4321409655428956,0.4830335648106456,0.008583323888277691,-1.7325504652752406
0.22,48,0.06753370556354171,0.04041581694406413,1.0,1.0,59,59,21504182.0,364477.66101694916,397192.0,409511.0,361641.9830508475,397192.0,409511.0,409552.0,0.04056749765333995,0.9969667114109059,0.06753370555906148,0.009550042272970799,0.9895912821570279,0.018917521168398267,0.870835629635402,1.0,0.4503966858941337,0.5069089728679603,0.00865452841150638,-1.7324662944364584
0.24,0,0.12408215952841567,0.08319525755318956,1.0,1.0,59,59,18164303.0,307869.5423728814,345044.0,401995.8,301444.83050847455,341162.0,401993.7,406078.0,0.08389157583955956,0.9927617203936696,0.12408215952132184,0.012090288908196339,0.9806168002616299,0.023886079897563674,0.870835629635402,1.0,0.10305390994087282,0.15908747663031053,0.01699870175998019,-1.6759178404715844
0.24,8,0.12419163032266732,0.08329058903924177,1.0,1.0,59,59,18162132.0,307832.74576271186,345013.0,401995.8,301444.83050847455,341162.0,401993.7,406078.0,0.08398831559854789,0.9927461222614523,0.12419163031556867,0.012092331564067915,0.98058396518957,0.023890056551684767,0.870835629635402,1.0,0.16086563964896278,0.22701472156638197,0.01711031343879026,-1.6758083696773327
0.24,16,0.12433130745768313,0.08341654148088375,1.0,1.0,59,59,18159221.0,307783.406779661,344945.0,401993.7,301444.83050847455,341162.0,401993.7,406078.0,0.08411748666059174,0.992727997830858,0.12433130745057931,0.012094814049473641,0.980540622894451,0.023894888416185766,0.870835629635402,1.0,0.18642277218730946,0.2621749304657966,0.017245287571768905,-1.675668692542317
0.24,24,0.12446191868246315,0.08352660773511654,1.0,1.0,59,59,18156828.0,307742.8474576271,344884.0,401993.7,301444.83050847455,341162.0,401993.7,406078.0,0.08422887234296639,0.992727997830858,0.1244619186753535,0.012097674128507338,0.980540622894451,0.023900470012323757,0.870835629635402,1.0,0.2129833023083239,0.293339072525416,0.017357166812398322,-1.675538081317537
0.24,32,0.12454815706246251,0.08359913558627129,1.0,1.0,59,59,18154404.0,307701.76271186443,344807.0,401993.7,301444.83050847455,341162.0,401993.7,406078.0,0.08430297852658855,0.9926653754463319,0.12454815705534797,0.012098377582990332,0.9803987753831525,0.023901800687364447,0.870835629635402,1.0,0.23420180520013176,0.3171491286792817,0.017406700857943734,-1.6754518429375376
0.24,48,0.12478609245458909,0.08380630922583159,1.0,1.0,59,59,18150247.0,307631.30508474575,344696.0,401993.7,301444.83050847455,341162.0,401993.7,406078.0,0.08451347310019833,0.9926653754463319,0.12478609244746623,0.012103128290043525,0.9803987753831525,0.023911071827567954,0.870835629635402,1.0,0.26862737154540506,0.35658659605229237,0.017585602870706537,-1.6752139075454109
0.26,0,0.211853062558855,0.1483249944911707,1.0,1.0,59,59,11281051.0,191204.25423728814,184674.0,372948.8,174414.2711864407,156286.0,372452.2,394253.0,0.14996527441862562,0.988488778415119,0.2118530625368412,0.019944524693505633,0.975263370112992,0.03908965045272689,0.870835629635402,1.0,0.06209299624942418,0.1084308099545099,0.03685675745698578,-1.588146937441145
0.26,8,0.21249091262809275,0.14881421471426307,1.0,1.0,59,59,11272578.0,191060.64406779662,184508.0,372938.39999999997,174414.2711864407,156286.0,372452.2,394253.0,0.1504623515183991,0.9884862770059917,0.21249091260590697,0.019961021033856594,0.9752554896956976,0.03912132713499571,0.870835629635402,1.0,0.11271283196657035,0.17754738699321085,0.03732493341771688,-1.5875090873719073
0.26,16,0.21322658892883903,0.14936816887807905,1.0,1.0,59,59,11261452.0,190872.06779661018,184335.0,372926.39999999997,174414.2711864407,156286.0,372452.2,394253.0,0.1510249275009904,0.9884862770059917,0.2132265889064399,0.01998233578319838,0.9752554896956976,0.03916226286943962,0.870835629635402,1.0,0.15145003238543442,0.2254678934669602,0.03784822267002052,-1.586773411071161
0.26,24,0.2139008322845018,0.14986844138561084,1.0,1.0,59,59,11251026.0,190695.35593220338,184132.0,372916.7,174414.2711864407,156286.0,372452.2,394253.0,0.15153213114384528,0.9884862770059917,0.21390083226188383,0.020002561802819573,0.9752554896956976,0.03920110603838973,0.870835629635402,1.0,0.17306482801808223,0.25350965483080024,0.03829879284550778,-1.5860991677154983
0.26,32,0.21446941574676312,0.15029406043268745,1.0,1.0,59,59,11241994.0,190542.2711864407,183959.0,372916.7,174414.2711864407,156286.0,372452.2,394253.0,0.15196533152550296,0.9884758544679618,0.21446941572397796,0.020019129517445035,0.9752226546236379,0.03923289584973781,0.870835629635402,1.0,0.19659616186350823,0.2806508182217572,0.03861364437603381,-1.585530584253237
0.26,48,0.215507714049332,0.15109576850151532,1.0,1.0,59,59,11227295.0,190293.13559322033,183759.0,372916.7,174414.2711864407,156286.0,372452.2,394253.0,0.15278578285978453,0.9884668469171777,0.2155077140262541,0.02004872721825142,0.9751793123285188,0.039289696923451044,0.870835629635402,1.0,0.23021365123302376,0.32234992996393874,0.03925771153419086,-1.584492285950668
0.28,0,0.27238685316445305,0.19245555381749824,1.0,1.0,59,59,9254400.0,156854.2372881356,141857.0,371751.5,153147.98305084746,141702.0,371749.9,393960.0,0.19519660115358792,0.9844120758216174,0.2723868531218552,0.024114933006980224,0.9722097084114261,0.04706251559471706,0.870835629635402,1.0,0.1182933955965885,0.19478036259261056,0.06642161809562791,-1.527613146835547
0.28,8,0.27329546280462697,0.19318596492334356,1.0,1.0,59,59,9251954.0,156812.77966101695,141851.0,371749.9,153147.98305084746,141702.0,371749.9,393960.0,0.19594149818935555,0.9844029088264667,0.2732954627617203,0.02412311489892225,0.9722070816056613,0.0470780936227729,0.870835629635402,1.0,0.25234106980789894,0.3416130922387885,0.06730689468879264,-1.5267045371953731
0.28,16,0.2741985197221086,0.19391213948433217,1.0,1.0,59,59,9249274.0,156767.35593220338,141851.0,371749.9,153147.98305084746,141702.0,371749.9,393960.0,0.19668248122195328,0.984397473567636,0.27419851967890035,0.02413126661039523,0.9721821269508958,0.04709358772234544,0.870835629635402,1.0,0.3044684807154984,0.3978927720703823,0.06817445413842567,-1.5258014802778914
0.28,24,0.2750813981872388,0.19463350744105465,1.0,1.0,59,59,9247038.0,156729.45762711865,141851.0,371749.9,153147.98305084746,141702.0,371749.9,393960.0,0.19741709899069312,0.984397473567636,0.2750813981436947,0.024139311752039445,0.9721821269508958,0.04710890788976722,0.870835629635402,1.0,0.3377791552342847,0.43455390553009005,0.06909320885495401,-1.5249186018127612
0.28,32,0.27576498808974287,0.1951892528724902,1.0,1.0,59,59,9244964.0,156694.30508474575,141851.0,371749.9,153147.98305084746,141702.0,371749.9,393960.0,0.19798277989295046,0.984397473567636,0.2757649880459137,0.024145566317965623,0.9721821269508958,0.04712081813648684,0.870835629635402,1.0,0.35745941274384146,0.45729423596051144,0.06979866677381094,-1.5242350119102572
0.28,48,0.2770924074773025,0.1962447458559529,1.0,1.0,59,59,9241580.0,156636.94915254237,141851.0,371749.9,153147.98305084746,141702.0,371749.9,393960.0,0.19905784803363216,0.9843072004915808,0.277092407432895,0.024156771093112095,0.972166366116307,0.04714213590677259,0.870835629635402,1.0,0.38936701139493907,0.4921786301141144,0.07091152752873012,-1.5229075925226976
0.3,0,0.3141247163518742,0.22690781591501463,1.0,1.0,59,59,7783401.0,131922.05084745763,82019.0,330007.89999999997,127771.08474576271,77904.0,330004.89999999997,342752.0,0.2308100786115242,0.9816426624777309,0.3141247162945836,0.027309197611489228,0.9696879748772297,0.05312231821340839,0.870835629635402,0.9984202211690363,0.13927022749125714,0.22760270257979115,0.10201655300042806,-1.485875283648126
0.3,8,0.3158469175997351,0.22828040764037277,1.0,1.0,59,59,7779733.0,131859.88135593222,81992.0,330004.89999999997,127771.08474576271,77904.0,330004.89999999997,342752.0,0.2322364129260422,0.9816420272701375,0.3158469175413383,0.027322411449463364,0.9696853480714649,0.0531473136563257,0.870835629635402,0.9984202211690363,0.33924775599264184,0.4337337800299229,0.10394023670325117,-1.484153082400265
0.3,16,0.3172589512115125,0.2294271285798483,1.0,1.0,59,59,7775990.0,131796.4406779661,81992.0,330004.89999999997,127771.08474576271,77904.0,330004.89999999997,342752.0,0.23342135040675474,0.9815818452194341,0.31725895115210834,0.02733674292823048,0.9696748408484057,0.05317441096889861,0.870835629635402,0.9984202211690363,0.3769613430710953,0.47649972368513427,0.10546169779995891,-1.4827410487884876
0.3,24,0.31843365689719777,0.23037308057547007,1.0,1.0,59,59,7772088.0,131730.30508474575,81992.0,330004.89999999997,127771.08474576271,77904.0,330004.89999999997,342752.0,0.23439844017555972,0.9815818452194341,0.31843365683698255,0.027349773084812592,0.9696748408484057,0.053199061472783304,0.870835629635402,0.9984202211690363,0.3980595907463102,0.4999818682119613,0.10676665146966234,-1.4815663431028023
0.3,32,0.3196460278921465,0.23134524502523046,1.0,1.0,59,59,7768932.0,131676.81355932204,81992.0,330004.89999999997,127771.08474576271,77904.0,330004.89999999997,342752.0,0.23541810961226461,0.9815818452194341,0.3196460278311523,0.027361475055574083,0.9696748408484057,0.05322119876011934,0.870835629635402,0.9984202211690363,0.419163429277944,0.5222725067938588,0.1080829512622588,-1.4803539721078536
0.3,48,0.3216798623979944,0.23301005007139336,1.0,1.0,59,59,7763009.0,131576.42372881356,81992.0,330004.89999999997,127771.08474576271,77904.0,330004.89999999997,342752.0,0.23713296526604027,0.9815818452194341,0.32167986233543416,0.027381419330490153,0.9696748408484057,0.05325892728808021,0.870835629635402,0.9984202211690363,0.44775581525750224,0.5528260168944324,0.11047728479854504,-1.4783201376020056
0.32,0,0.3806557783585036,0.2793718506540493,1.0,1.0,59,59,4315533.0,73144.62711864407,12057.0,246078.79999999996,68958.79661016949,4548.0,244152.49999999994,299220.0,0.2858194080759802,0.9776832721342993,0.38065577827234576,0.04828737578052885,0.9668365772195524,0.09198088762379364,0.870835629635402,0.9984202211690363,0.15996066723052743,0.25285496194738444,0.16624377049597075,-1.4193442216414964
0.32,8,0.3826496446255937,0.28109865178008,1.0,1.0,59,59,4311831.0,73081.8813559322,11852.0,246077.79999999996,68958.79661016949,4548.0,244152.49999999994,299220.0,0.2876392350861577,0.9776607038652855,0.382649644538364,0.04832530721279474,0.9668326370109052,0.09204968443139662,0.870835629635402,0.9984202211690363,0.331842303280542,0.4266319757425884,0.17025145410985418,-1.4173503553744062
0.32,16,0.38468749954689463,0.2828464157083581,1.0,1.0,59,59,4307443.0,73007.50847457627,11583.0,246075.89999999997,68958.79661016949,4548.0,244152.49999999994,299220.0,0.28959661025380073,0.9776607038652855,0.38468749945855024,0.04837147246991864,0.9668326370109052,0.09213342981463812,0.870835629635402,0.9984202211690363,0.37953134244235887,0.47739875636060364,0.17487086057487114,-1.4153125004531053
0.32,24,0.38609148960948114,0.2840453100341628,1.0,0.9661016949152542,59,57,4303168.0,72935.05084745762,11194.0,246075.89999999997,68958.08474576271,4548.0,244152.49999999994,299220.0,0.29082163013819246,0.9776479551457349,0.38609148952058625,0.04841303993396416,0.9668273833993756,0.0922088042319718,0.870835629635402,0.9984202211690363,0.40949375045716274,0.5095117339689939,0.1778955829861668,-1.3461119002210273
0.32,32,0.38736178466187404,0.2851145777658331,1.0,0.9491525423728814,59,56,4300065.0,72882.45762711864,11001.0,246075.89999999997,68957.61016949153,4548.0,244152.49999999994,299220.0,0.2919473502121413,0.9776479551457349,0.3873617845723258,0.048446644943937064,0.9668273833993756,0.0922697550769743,0.870835629635402,0.9984202211690363,0.4462294465548247,0.5419216041407945,0.18068511008779162,-1.3109433000838888
0.32,48,0.38933432737645846,0.286778478683147,1.0,0.9491525423728814,59,56,4295604.0,72806.84745762713,10479.0,246075.89999999997,68957.61016949153,4548.0,244152.49999999994,299220.0,0.2937174611756751,0.9776479551457349,0.3893343272863025,0.048499800070853125,0.9668273833993756,0.09236615656763947,0.870835629635402,0.9984202211690363,0.4793347969648775,0.5734601702067272,0.18522888836203916,-1.3089707573693043
0.34,0,0.4449448763064118,0.32840160476985947,1.0,1.0,59,59,1974403.0,33464.457627118645,2563.0,197032.5,30066.42372881356,553.0,191873.09999999998,236726.0,0.33677000093353127,0.9705887504214892,0.44494487618436107,0.10075656177556984,0.9628018035648381,0.18242270957543846,0.870835629635402,0.9984202211690363,0.22760083329116398,0.3170025884565987,0.2282220848709188,-1.3550551236935884
0.34,8,0.4462612927461982,0.3295132728959098,1.0,0.9322033898305084,59,55,1971996.0,33423.661016949154,2539.0,196912.7,30066.13559322034,553.0,191873.09999999998,236726.0,0.3379957574109849,0.9705887504214892,0.4462612926236958,0.10086435029392093,0.9628018035648381,0.18259935793966786,0.870835629635402,0.9968404423380726,0.3410087922494715,0.4338672588756553,0.23103923222917253,-1.2181454869148187
0.34,16,0.44732452993191557,0.3303673382417236,1.0,0.8983050847457628,59,53,1968809.0,33369.64406779661,2443.0,196713.4,30065.77966101695,553.0,191873.09999999998,236726.0,0.3388662854506157,0.9705842977271918,0.4473245298088895,0.10099487497001708,0.962791296341779,0.18281302994633203,0.870835629635402,0.9968404423380726,0.37961703395382285,0.47078835875816755,0.23263829340146444,-1.14928563955961
